timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620504865826,32350,HTTP Request,200,,Thread Group 1-3,text,true,,228,216,435,435,http://34.71.253.86/yelpdata/elite/2010,32349,0,70
1620504866622,31558,HTTP Request,200,,Thread Group 1-400,text,true,,228,216,434,434,http://34.71.253.86/yelpdata/elite/2010,31555,0,66
1620504865919,32404,HTTP Request,200,,Thread Group 1-49,text,true,,228,216,433,433,http://34.71.253.86/yelpdata/elite/2010,32404,0,61
1620504865908,32415,HTTP Request,200,,Thread Group 1-43,text,true,,228,216,433,433,http://34.71.253.86/yelpdata/elite/2010,32415,0,65
1620504866719,31604,HTTP Request,200,,Thread Group 1-450,text,true,,228,216,433,433,http://34.71.253.86/yelpdata/elite/2010,31604,0,64
1620504865851,32472,HTTP Request,200,,Thread Group 1-15,text,true,,228,216,433,433,http://34.71.253.86/yelpdata/elite/2010,32472,0,59
1620504865911,32412,HTTP Request,200,,Thread Group 1-45,text,true,,228,216,433,433,http://34.71.253.86/yelpdata/elite/2010,32412,0,62
1620504865949,32532,HTTP Request,200,,Thread Group 1-64,text,true,,228,216,428,428,http://34.71.253.86/yelpdata/elite/2010,32532,0,55
1620504865844,32637,HTTP Request,200,,Thread Group 1-11,text,true,,228,216,428,428,http://34.71.253.86/yelpdata/elite/2010,32637,0,61
1620504865935,32546,HTTP Request,200,,Thread Group 1-56,text,true,,228,216,428,428,http://34.71.253.86/yelpdata/elite/2010,32546,0,54
1620504865979,32502,HTTP Request,200,,Thread Group 1-78,text,true,,228,216,428,428,http://34.71.253.86/yelpdata/elite/2010,32502,0,63
1620504865892,32589,HTTP Request,200,,Thread Group 1-36,text,true,,228,216,428,428,http://34.71.253.86/yelpdata/elite/2010,32589,0,59
1620504865849,32812,HTTP Request,200,,Thread Group 1-13,text,true,,228,216,423,423,http://34.71.253.86/yelpdata/elite/2010,32812,0,57
1620504865899,32762,HTTP Request,200,,Thread Group 1-39,text,true,,228,216,423,423,http://34.71.253.86/yelpdata/elite/2010,32762,0,59
1620504865849,32812,HTTP Request,200,,Thread Group 1-14,text,true,,228,216,423,423,http://34.71.253.86/yelpdata/elite/2010,32812,0,57
1620504865944,33132,HTTP Request,200,,Thread Group 1-61,text,true,,228,216,420,420,http://34.71.253.86/yelpdata/elite/2010,33132,0,54
1620504866654,32423,HTTP Request,200,,Thread Group 1-417,text,true,,228,216,420,420,http://34.71.253.86/yelpdata/elite/2010,32423,0,60
1620504865824,33253,HTTP Request,200,,Thread Group 1-2,text,true,,228,216,420,420,http://34.71.253.86/yelpdata/elite/2010,33253,0,68
1620504865859,33234,HTTP Request,200,,Thread Group 1-20,text,true,,228,216,417,417,http://34.71.253.86/yelpdata/elite/2010,33229,0,56
1620504865868,33426,HTTP Request,200,,Thread Group 1-24,text,true,,228,216,416,416,http://34.71.253.86/yelpdata/elite/2010,33426,0,58
1620504865877,33479,HTTP Request,200,,Thread Group 1-27,text,true,,228,216,415,415,http://34.71.253.86/yelpdata/elite/2010,33479,0,58
1620504865901,33481,HTTP Request,200,,Thread Group 1-40,text,true,,228,216,414,414,http://34.71.253.86/yelpdata/elite/2010,33477,0,57
1620504865983,33506,HTTP Request,200,,Thread Group 1-80,text,true,,228,216,413,413,http://34.71.253.86/yelpdata/elite/2010,33506,0,59
1620504865974,33601,HTTP Request,200,,Thread Group 1-76,text,true,,228,216,412,412,http://34.71.253.86/yelpdata/elite/2010,33601,0,61
1620504865984,33591,HTTP Request,200,,Thread Group 1-81,text,true,,228,216,412,412,http://34.71.253.86/yelpdata/elite/2010,33591,0,59
1620504865841,33761,HTTP Request,200,,Thread Group 1-10,text,true,,228,216,410,410,http://34.71.253.86/yelpdata/elite/2010,33761,0,59
1620504865929,33703,HTTP Request,200,,Thread Group 1-54,text,true,,228,216,409,409,http://34.71.253.86/yelpdata/elite/2010,33703,0,53
1620504865859,33789,HTTP Request,200,,Thread Group 1-19,text,true,,228,216,408,408,http://34.71.253.86/yelpdata/elite/2010,33789,0,57
1620504865892,34001,HTTP Request,200,,Thread Group 1-34,text,true,,228,216,407,407,http://34.71.253.86/yelpdata/elite/2010,33998,0,60
1620504865973,33945,HTTP Request,200,,Thread Group 1-75,text,true,,228,216,406,406,http://34.71.253.86/yelpdata/elite/2010,33945,0,62
1620504865904,34014,HTTP Request,200,,Thread Group 1-41,text,true,,228,216,406,406,http://34.71.253.86/yelpdata/elite/2010,34014,0,63
1620504865839,34484,HTTP Request,200,,Thread Group 1-9,text,true,,228,216,404,404,http://34.71.253.86/yelpdata/elite/2010,34484,0,57
1620504865924,34399,HTTP Request,200,,Thread Group 1-52,text,true,,228,216,404,404,http://34.71.253.86/yelpdata/elite/2010,34399,0,56
1620504865834,34506,HTTP Request,200,,Thread Group 1-7,text,true,,228,216,402,402,http://34.71.253.86/yelpdata/elite/2010,34506,0,58
1620504865822,35114,HTTP Request,200,,Thread Group 1-1,text,true,,228,216,401,401,http://34.71.253.86/yelpdata/elite/2010,35114,0,69
1620504866244,42766,HTTP Request,200,,Thread Group 1-211,text,true,,228,216,400,400,http://34.71.253.86/yelpdata/elite/2010,42766,0,55
1620504866090,44557,HTTP Request,200,,Thread Group 1-134,text,true,,228,216,399,399,http://34.71.253.86/yelpdata/elite/2010,44557,0,56
1620504866704,44455,HTTP Request,200,,Thread Group 1-441,text,true,,228,216,398,398,http://34.71.253.86/yelpdata/elite/2010,44455,0,61
1620504866011,45560,HTTP Request,200,,Thread Group 1-95,text,true,,228,216,397,397,http://34.71.253.86/yelpdata/elite/2010,45560,0,54
1620504866686,44885,HTTP Request,200,,Thread Group 1-432,text,true,,228,216,397,397,http://34.71.253.86/yelpdata/elite/2010,44885,0,66
1620504866194,45499,HTTP Request,200,,Thread Group 1-187,text,true,,228,216,395,395,http://34.71.253.86/yelpdata/elite/2010,45497,0,60
1620504866622,45071,HTTP Request,200,,Thread Group 1-399,text,true,,228,216,394,394,http://34.71.253.86/yelpdata/elite/2010,45071,0,85
1620504866643,45238,HTTP Request,200,,Thread Group 1-410,text,true,,228,216,393,393,http://34.71.253.86/yelpdata/elite/2010,45238,0,66
1620504866025,45971,HTTP Request,200,,Thread Group 1-102,text,true,,228,216,392,392,http://34.71.253.86/yelpdata/elite/2010,45971,0,56
1620504866090,46508,HTTP Request,200,,Thread Group 1-133,text,true,,228,216,391,391,http://34.71.253.86/yelpdata/elite/2010,46508,0,62
1620504866090,46508,HTTP Request,200,,Thread Group 1-135,text,true,,228,216,391,391,http://34.71.253.86/yelpdata/elite/2010,46508,0,62
1620504866633,45965,HTTP Request,200,,Thread Group 1-404,text,true,,228,216,391,391,http://34.71.253.86/yelpdata/elite/2010,45965,0,76
1620504866061,46537,HTTP Request,200,,Thread Group 1-121,text,true,,228,216,391,391,http://34.71.253.86/yelpdata/elite/2010,46537,0,56
1620504866682,45916,HTTP Request,200,,Thread Group 1-428,text,true,,228,216,391,391,http://34.71.253.86/yelpdata/elite/2010,45916,0,60
1620504866648,45950,HTTP Request,200,,Thread Group 1-414,text,true,,228,216,391,391,http://34.71.253.86/yelpdata/elite/2010,45950,0,61
1620504866783,45955,HTTP Request,200,,Thread Group 1-480,text,true,,228,216,385,385,http://34.71.253.86/yelpdata/elite/2010,45955,0,60
1620504866785,46301,HTTP Request,200,,Thread Group 1-482,text,true,,228,216,384,384,http://34.71.253.86/yelpdata/elite/2010,46301,0,66
1620504866633,46454,HTTP Request,200,,Thread Group 1-406,text,true,,228,216,384,384,http://34.71.253.86/yelpdata/elite/2010,46453,0,76
1620504866772,46316,HTTP Request,200,,Thread Group 1-474,text,true,,228,216,382,382,http://34.71.253.86/yelpdata/elite/2010,46316,0,68
1620504866159,46940,HTTP Request,200,,Thread Group 1-170,text,true,,228,216,381,381,http://34.71.253.86/yelpdata/elite/2010,46940,0,62
1620504866122,46977,HTTP Request,200,,Thread Group 1-151,text,true,,228,216,381,381,http://34.71.253.86/yelpdata/elite/2010,46977,0,65
1620504866760,46728,HTTP Request,200,,Thread Group 1-469,text,true,,228,216,379,379,http://34.71.253.86/yelpdata/elite/2010,46728,0,60
1620504866118,47395,HTTP Request,200,,Thread Group 1-149,text,true,,228,216,378,378,http://34.71.253.86/yelpdata/elite/2010,47395,0,67
1620504866164,47803,HTTP Request,200,,Thread Group 1-172,text,true,,228,216,377,377,http://34.71.253.86/yelpdata/elite/2010,47801,0,61
1620504866108,47862,HTTP Request,200,,Thread Group 1-143,text,true,,228,216,376,376,http://34.71.253.86/yelpdata/elite/2010,47862,0,71
1620504866653,47684,HTTP Request,200,,Thread Group 1-415,text,true,,228,216,375,375,http://34.71.253.86/yelpdata/elite/2010,47684,0,57
1620504866141,48464,HTTP Request,200,,Thread Group 1-161,text,true,,228,216,374,374,http://34.71.253.86/yelpdata/elite/2010,48464,0,55
1620504866041,48570,HTTP Request,200,,Thread Group 1-110,text,true,,228,216,373,373,http://34.71.253.86/yelpdata/elite/2010,48570,0,71
1620504865990,48623,HTTP Request,200,,Thread Group 1-84,text,true,,228,216,372,372,http://34.71.253.86/yelpdata/elite/2010,48623,0,57
1620504866814,47817,HTTP Request,200,,Thread Group 1-496,text,true,,228,216,371,371,http://34.71.253.86/yelpdata/elite/2010,47817,0,77
1620504866656,47977,HTTP Request,200,,Thread Group 1-418,text,true,,228,216,370,370,http://34.71.253.86/yelpdata/elite/2010,47977,0,58
1620504866617,48017,HTTP Request,200,,Thread Group 1-398,text,true,,228,216,369,369,http://34.71.253.86/yelpdata/elite/2010,48016,0,70
1620504866222,48417,HTTP Request,200,,Thread Group 1-201,text,true,,228,216,368,368,http://34.71.253.86/yelpdata/elite/2010,48413,0,60
1620504866654,47988,HTTP Request,200,,Thread Group 1-416,text,true,,228,216,367,367,http://34.71.253.86/yelpdata/elite/2010,47988,0,60
1620504866785,47928,HTTP Request,200,,Thread Group 1-483,text,true,,228,216,366,366,http://34.71.253.86/yelpdata/elite/2010,47928,0,66
1620504866198,48601,HTTP Request,200,,Thread Group 1-189,text,true,,228,216,365,365,http://34.71.253.86/yelpdata/elite/2010,48601,0,70
1620504866125,48765,HTTP Request,200,,Thread Group 1-152,text,true,,228,216,364,364,http://34.71.253.86/yelpdata/elite/2010,48764,0,70
1620504866082,48809,HTTP Request,200,,Thread Group 1-129,text,true,,228,216,363,363,http://34.71.253.86/yelpdata/elite/2010,48809,0,58
1620504866658,48235,HTTP Request,200,,Thread Group 1-419,text,true,,228,216,362,362,http://34.71.253.86/yelpdata/elite/2010,48234,0,60
1620504866719,48174,HTTP Request,200,,Thread Group 1-446,text,true,,228,216,362,362,http://34.71.253.86/yelpdata/elite/2010,48173,0,67
1620504866676,48220,HTTP Request,200,,Thread Group 1-427,text,true,,228,216,360,360,http://34.71.253.86/yelpdata/elite/2010,48220,0,57
1620504866106,48790,HTTP Request,200,,Thread Group 1-142,text,true,,228,216,360,360,http://34.71.253.86/yelpdata/elite/2010,48790,0,74
1620504866633,48263,HTTP Request,200,,Thread Group 1-405,text,true,,228,216,360,360,http://34.71.253.86/yelpdata/elite/2010,48263,0,76
1620504866154,48742,HTTP Request,200,,Thread Group 1-167,text,true,,228,216,360,360,http://34.71.253.86/yelpdata/elite/2010,48742,0,64
1620504866745,48151,HTTP Request,200,,Thread Group 1-461,text,true,,228,216,360,360,http://34.71.253.86/yelpdata/elite/2010,48151,0,55
1620504866170,48728,HTTP Request,200,,Thread Group 1-174,text,true,,228,216,355,355,http://34.71.253.86/yelpdata/elite/2010,48727,0,66
1620504866665,48233,HTTP Request,200,,Thread Group 1-420,text,true,,228,216,354,354,http://34.71.253.86/yelpdata/elite/2010,48226,0,67
1620504866810,48419,HTTP Request,200,,Thread Group 1-492,text,true,,228,216,353,353,http://34.71.253.86/yelpdata/elite/2010,48419,0,75
1620504866766,48464,HTTP Request,200,,Thread Group 1-472,text,true,,228,216,353,353,http://34.71.253.86/yelpdata/elite/2010,48464,0,74
1620504866140,49090,HTTP Request,200,,Thread Group 1-158,text,true,,228,216,353,353,http://34.71.253.86/yelpdata/elite/2010,49090,0,55
1620504866073,49157,HTTP Request,200,,Thread Group 1-126,text,true,,228,216,353,353,http://34.71.253.86/yelpdata/elite/2010,49157,0,58
1620504866616,48619,HTTP Request,200,,Thread Group 1-396,text,true,,228,216,349,349,http://34.71.253.86/yelpdata/elite/2010,48619,0,72
1620504866159,49076,HTTP Request,200,,Thread Group 1-169,text,true,,228,216,349,349,http://34.71.253.86/yelpdata/elite/2010,49076,0,59
1620504866616,48619,HTTP Request,200,,Thread Group 1-395,text,true,,228,216,349,349,http://34.71.253.86/yelpdata/elite/2010,48619,0,71
1620504866058,49178,HTTP Request,200,,Thread Group 1-117,text,true,,228,216,346,346,http://34.71.253.86/yelpdata/elite/2010,49177,0,59
1620504866118,49119,HTTP Request,200,,Thread Group 1-146,text,true,,228,216,346,346,http://34.71.253.86/yelpdata/elite/2010,49119,0,67
1620504866686,48551,HTTP Request,200,,Thread Group 1-431,text,true,,228,216,346,346,http://34.71.253.86/yelpdata/elite/2010,48549,0,58
1620504866733,48504,HTTP Request,200,,Thread Group 1-456,text,true,,228,216,346,346,http://34.71.253.86/yelpdata/elite/2010,48504,0,66
1620504866686,48633,HTTP Request,200,,Thread Group 1-433,text,true,,228,216,342,342,http://34.71.253.86/yelpdata/elite/2010,48630,0,58
1620504866772,48547,HTTP Request,200,,Thread Group 1-475,text,true,,228,216,342,342,http://34.71.253.86/yelpdata/elite/2010,48547,0,70
1620504866612,48707,HTTP Request,200,,Thread Group 1-394,text,true,,228,216,342,342,http://34.71.253.86/yelpdata/elite/2010,48707,0,75
1620504866793,48526,HTTP Request,200,,Thread Group 1-486,text,true,,228,216,342,342,http://34.71.253.86/yelpdata/elite/2010,48526,0,58
1620504866168,49152,HTTP Request,200,,Thread Group 1-173,text,true,,228,216,338,338,http://34.71.253.86/yelpdata/elite/2010,49152,0,57
1620504866084,49251,HTTP Request,200,,Thread Group 1-130,text,true,,228,216,337,337,http://34.71.253.86/yelpdata/elite/2010,49251,0,56
1620504865994,49345,HTTP Request,200,,Thread Group 1-87,text,true,,228,216,336,336,http://34.71.253.86/yelpdata/elite/2010,49345,0,53
1620504866643,48696,HTTP Request,200,,Thread Group 1-411,text,true,,228,216,336,336,http://34.71.253.86/yelpdata/elite/2010,48696,0,66
1620504866020,49319,HTTP Request,200,,Thread Group 1-100,text,true,,228,216,336,336,http://34.71.253.86/yelpdata/elite/2010,49319,0,55
1620504866071,49732,HTTP Request,200,,Thread Group 1-124,text,true,,228,216,333,333,http://34.71.253.86/yelpdata/elite/2010,49732,0,56
1620504866799,49011,HTTP Request,200,,Thread Group 1-488,text,true,,228,216,332,332,http://34.71.253.86/yelpdata/elite/2010,49011,0,59
1620504866777,49037,HTTP Request,200,,Thread Group 1-477,text,true,,228,216,331,331,http://34.71.253.86/yelpdata/elite/2010,49037,0,65
1620504866031,49887,HTTP Request,200,,Thread Group 1-103,text,true,,228,216,330,330,http://34.71.253.86/yelpdata/elite/2010,49887,0,60
1620504866002,49916,HTTP Request,200,,Thread Group 1-91,text,true,,228,216,330,330,http://34.71.253.86/yelpdata/elite/2010,49916,0,55
1620504866788,49397,HTTP Request,200,,Thread Group 1-484,text,true,,228,216,328,328,http://34.71.253.86/yelpdata/elite/2010,49397,0,63
1620504866724,49485,HTTP Request,200,,Thread Group 1-452,text,true,,228,216,327,327,http://34.71.253.86/yelpdata/elite/2010,49485,0,60
1620504866176,50034,HTTP Request,200,,Thread Group 1-178,text,true,,228,216,327,327,http://34.71.253.86/yelpdata/elite/2010,50033,0,59
1620504866140,50071,HTTP Request,200,,Thread Group 1-159,text,true,,228,216,326,326,http://34.71.253.86/yelpdata/elite/2010,50070,0,56
1620504866134,50077,HTTP Request,200,,Thread Group 1-157,text,true,,228,216,326,326,http://34.71.253.86/yelpdata/elite/2010,50077,0,61
1620504866638,49706,HTTP Request,200,,Thread Group 1-407,text,true,,228,216,323,323,http://34.71.253.86/yelpdata/elite/2010,49706,0,71
1620504866810,49534,HTTP Request,200,,Thread Group 1-494,text,true,,228,216,323,323,http://34.71.253.86/yelpdata/elite/2010,49534,0,81
1620504866726,50066,HTTP Request,200,,Thread Group 1-451,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50066,0,58
1620504866708,50084,HTTP Request,200,,Thread Group 1-443,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50084,0,74
1620504866036,50756,HTTP Request,200,,Thread Group 1-106,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50756,0,61
1620504866807,49986,HTTP Request,200,,Thread Group 1-491,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,49986,0,78
1620504866103,50690,HTTP Request,200,,Thread Group 1-138,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50690,0,73
1620504866740,50053,HTTP Request,200,,Thread Group 1-459,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50053,0,58
1620504866129,50663,HTTP Request,200,,Thread Group 1-154,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50663,0,66
1620504866666,50127,HTTP Request,200,,Thread Group 1-423,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50127,0,67
1620504866073,50720,HTTP Request,200,,Thread Group 1-127,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50720,0,66
1620504866049,50743,HTTP Request,200,,Thread Group 1-112,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50743,0,67
1620504866735,50058,HTTP Request,200,,Thread Group 1-458,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50058,0,63
1620504866149,50643,HTTP Request,200,,Thread Group 1-162,text,true,,228,216,321,321,http://34.71.253.86/yelpdata/elite/2010,50643,0,56
1620504866731,50065,HTTP Request,200,,Thread Group 1-455,text,true,,228,216,311,311,http://34.71.253.86/yelpdata/elite/2010,50064,0,61
1620504866606,50191,HTTP Request,200,,Thread Group 1-392,text,true,,228,216,308,308,http://34.71.253.86/yelpdata/elite/2010,50191,0,81
