timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620538343000,42975,HTTP Request,200,,Thread Group 1-191,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,42975,0,59
1620538342822,43153,HTTP Request,200,,Thread Group 1-102,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,43153,0,51
1620538343016,42959,HTTP Request,200,,Thread Group 1-199,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,42959,0,64
1620538343268,42707,HTTP Request,200,,Thread Group 1-326,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,42707,0,66
1620538342662,43313,HTTP Request,200,,Thread Group 1-22,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,43313,0,64
1620538342743,43232,HTTP Request,200,,Thread Group 1-63,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,43232,0,58
1620538343079,42896,HTTP Request,200,,Thread Group 1-230,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,42896,0,59
1620538343503,42472,HTTP Request,200,,Thread Group 1-443,text,true,,228,215,101,101,http://34.69.50.56/yelpdata/elite/2010,42472,0,65
1620538342995,43298,HTTP Request,200,,Thread Group 1-189,text,true,,228,215,86,86,http://34.69.50.56/yelpdata/elite/2010,43298,0,64
1620538342883,43410,HTTP Request,200,,Thread Group 1-132,text,true,,228,215,86,86,http://34.69.50.56/yelpdata/elite/2010,43410,0,64
1620538343540,42753,HTTP Request,200,,Thread Group 1-460,text,true,,228,215,86,86,http://34.69.50.56/yelpdata/elite/2010,42753,0,66
1620538343028,43265,HTTP Request,200,,Thread Group 1-206,text,true,,228,215,86,86,http://34.69.50.56/yelpdata/elite/2010,43265,0,64
1620538343496,42797,HTTP Request,200,,Thread Group 1-439,text,true,,228,215,86,86,http://34.69.50.56/yelpdata/elite/2010,42797,0,72
1620538342983,43310,HTTP Request,200,,Thread Group 1-182,text,true,,228,215,86,86,http://34.69.50.56/yelpdata/elite/2010,43310,0,53
1620538343394,43383,HTTP Request,200,,Thread Group 1-388,text,true,,228,215,80,80,http://34.69.50.56/yelpdata/elite/2010,43382,0,67
1620538343400,43592,HTTP Request,200,,Thread Group 1-391,text,true,,228,215,79,79,http://34.69.50.56/yelpdata/elite/2010,43592,0,69
1620538343102,43895,HTTP Request,200,,Thread Group 1-242,text,true,,228,215,78,78,http://34.69.50.56/yelpdata/elite/2010,43895,0,53
1620538343325,43672,HTTP Request,200,,Thread Group 1-353,text,true,,228,215,78,78,http://34.69.50.56/yelpdata/elite/2010,43672,0,57
1620538343333,43664,HTTP Request,200,,Thread Group 1-358,text,true,,228,215,78,78,http://34.69.50.56/yelpdata/elite/2010,43664,0,61
1620538343606,43394,HTTP Request,200,,Thread Group 1-494,text,true,,228,215,75,75,http://34.69.50.56/yelpdata/elite/2010,43394,0,68
1620538342900,44105,HTTP Request,200,,Thread Group 1-141,text,true,,228,215,74,74,http://34.69.50.56/yelpdata/elite/2010,44105,0,56
