timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620520826670,24825,HTTP Request,200,,Thread Group 1-474,text,true,,85612,133,191,191,http://34.71.253.86/yelpdata/elite/user,22882,0,54
1620520825741,25759,HTTP Request,200,,Thread Group 1-11,text,true,,85612,133,190,190,http://34.71.253.86/yelpdata/elite/user,23809,0,59
1620520826346,25154,HTTP Request,200,,Thread Group 1-312,text,true,,85612,133,190,190,http://34.71.253.86/yelpdata/elite/user,23162,0,63
1620520826153,25348,HTTP Request,200,,Thread Group 1-215,text,true,,85612,133,188,188,http://34.71.253.86/yelpdata/elite/user,23413,0,56
1620520826475,25031,HTTP Request,200,,Thread Group 1-376,text,true,,85612,133,187,187,http://34.71.253.86/yelpdata/elite/user,23100,0,55
1620520826618,24888,HTTP Request,200,,Thread Group 1-450,text,true,,85612,133,187,187,http://34.71.253.86/yelpdata/elite/user,22970,0,54
1620520826487,25021,HTTP Request,200,,Thread Group 1-381,text,true,,85612,133,185,185,http://34.71.253.86/yelpdata/elite/user,23108,0,54
1620520826360,25151,HTTP Request,200,,Thread Group 1-318,text,true,,85612,133,184,184,http://34.71.253.86/yelpdata/elite/user,23242,0,55
1620520826304,25215,HTTP Request,200,,Thread Group 1-292,text,true,,85612,133,183,183,http://34.71.253.86/yelpdata/elite/user,23305,0,63
1620520826017,25502,HTTP Request,200,,Thread Group 1-142,text,true,,85612,133,183,183,http://34.71.253.86/yelpdata/elite/user,23601,0,88
1620520826105,25419,HTTP Request,200,,Thread Group 1-185,text,true,,85612,133,181,181,http://34.71.253.86/yelpdata/elite/user,23526,0,63
1620520826491,25041,HTTP Request,200,,Thread Group 1-384,text,true,,85612,133,180,180,http://34.71.253.86/yelpdata/elite/user,23156,0,54
1620520826330,25203,HTTP Request,200,,Thread Group 1-304,text,true,,85612,133,179,179,http://34.71.253.86/yelpdata/elite/user,23309,0,52
1620520825978,25561,HTTP Request,200,,Thread Group 1-130,text,true,,85612,133,178,178,http://34.71.253.86/yelpdata/elite/user,23684,0,88
1620520826262,25295,HTTP Request,200,,Thread Group 1-268,text,true,,85612,133,177,177,http://34.71.253.86/yelpdata/elite/user,23300,0,71
1620520826600,24963,HTTP Request,200,,Thread Group 1-440,text,true,,85612,133,176,176,http://34.71.253.86/yelpdata/elite/user,22981,0,56
1620520826623,24946,HTTP Request,200,,Thread Group 1-451,text,true,,85612,133,175,175,http://34.71.253.86/yelpdata/elite/user,23143,0,52
1620520826422,25162,HTTP Request,200,,Thread Group 1-349,text,true,,85612,133,174,174,http://34.71.253.86/yelpdata/elite/user,23355,0,52
1620520826627,24958,HTTP Request,200,,Thread Group 1-452,text,true,,85612,133,173,173,http://34.71.253.86/yelpdata/elite/user,23157,0,58
